,Pigment_1 (%),Pigment_2 (%),Pigment_3 (%),Pigment_4 (%),Pigment_5 (%),Pigment_6 (%),Pigment_7 (%),Pigment_8 (%),Pigment_9 (%),Pigment_10 (%),Pigment_11 (%),Pigment_12 (%),Pigment_13 (%),Pigment_14 (%),Pigment_15 (%),L*,a*,b*,ColorFamily
2500,11.239592337432706,9.221076325383777,1.7856147356159462,4.417377859883886,2.152026089006339,7.687692308140116,9.114196134614726,10.41825247910345,10.14573537332878,1.1695340213167955,1.4815052306010883,10.723645894642214,9.94693397175316,5.427157739062255,5.069659500114749,67.8545054410638,56.18347765151709,49.88382278300824,Orange
2501,8.179900975005088,8.828554704200139,3.7616995541805935,5.97425757425802,9.169736003617375,3.052184849376442,14.779959803903417,4.1867186375614,8.174212968296814,8.200023999722806,6.68072835006871,3.574172790888889,8.36565641721337,1.3467607502108203,5.725432621496114,59.12957521030442,39.317788015999085,57.247008782259726,Orange
2502,3.591812767764515,1.988936224157837,14.82331714634872,11.210877549805677,2.704106129784011,15.206326847863243,3.459512232315604,3.77378125151103,2.1345710190857323,11.657911240127056,9.143623622479048,0.9329993899481892,0.4052253817447589,8.531524736813566,10.435474460251022,68.07361863653426,30.40613453061456,53.05089348803808,Orange
2503,11.763131997506523,6.837000755348139,9.671129517646436,10.487744663751442,8.76370271714654,5.034997094459909,1.885470557797536,9.256684404374644,10.988657596526522,2.713614106243287,7.074212152257283,5.678696950370766,2.9405638741252464,3.5067972828768474,3.397596329568904,69.68977027094692,43.51731858110065,54.165215179891206,Orange
2504,6.774688250146128,6.31430487978821,8.961830357553715,1.5073447274004548,9.39961532755742,0.3532812174923467,4.16210890874773,8.120260550744808,11.108702408412173,12.472423204827164,0.575075269290932,8.69190033694508,5.731725939633052,11.237630561083735,4.589108060377047,61.07755889773847,45.93389072659075,48.80233878334557,Orange
2505,8.316403995389486,6.73428304142045,8.830208299671053,11.007607557181624,10.15991391106937,6.634239857776299,9.994152460702376,1.7118680657180123,0.481224122389639,5.961557913380236,10.895515990700872,7.936355377246927,3.412137793170364,7.4782789317492995,0.4462526824339969,66.74883295319893,29.63517731280226,55.47976689767141,Orange
2506,7.669820872169854,3.866622879281208,0.8017961707474123,4.072860055052853,11.774141689498432,8.98287925353055,0.38192515596788,6.677611882917326,12.258344921740289,15.557462294258004,14.249652271834044,0.0247678150090514,3.5642482122343395,3.3855466723674734,6.732319853391296,62.97046857597799,37.13541418045857,66.8415778852438,Orange
2507,8.522041943779953,2.0200568896475795,12.084238603672294,10.255634736430794,5.53393588600545,7.706979048966843,7.1501769677979485,7.68370713558317,11.350966251603092,2.6409847561533395,9.02299331439233,1.4125150052610538,6.059600453615352,8.391184217962234,0.1649847891285551,66.62110295135852,42.14341226706344,62.18002678889162,Orange
2508,1.8892809739070109,1.5955818645906357,6.550606899451491,10.87434361338101,17.41207397164747,4.441963533735086,2.376928252566564,7.251136027361562,2.5520324046699594,0.4291028080818141,9.859479551701057,15.377228311477143,15.049911643839732,1.762047894988171,2.578282248601294,70.61744718434977,51.50337579230251,63.67110624872812,Orange
2509,6.60641424036911,4.946413793959303,9.45755065674202,6.657799844626325,0.2706237852213387,3.827873102296696,12.126601825376929,6.880665345224394,10.733770434929378,5.411568057834961,9.106314626427324,2.273381257523232,9.907627515140264,10.58085542797548,1.2125400863532407,65.39296220922903,45.13385293844267,59.49064902189932,Orange
2510,2.341790240938296,5.913399102919836,8.143238654054045,8.143936144299403,8.536276667773638,9.126637236504074,6.461156376757357,7.343764758442354,0.1073881529713148,2.128319919528447,6.369143394510127,9.524933007297246,10.333995733005386,9.312237765636487,6.213782845361987,69.23101724441852,43.5824848727607,57.59425337564666,Orange
2511,5.2865610633531,8.358360469839587,0.1746959425196277,11.23854073082847,1.401471588827693,2.7325807567656524,11.765118309599025,0.250885902592252,10.779869619467805,11.998239244764273,14.815487498281254,1.278621571484655,0.0551000877301799,14.412956576902609,5.451510637043811,61.49353684857596,30.03047846210694,58.86893798578363,Orange
2512,14.059003315987454,2.931085181946801,9.278154767666624,1.7337486261797868,6.381186668413428,13.977539753977949,9.640114181618069,10.927943115520527,3.5808148412506653,14.622274457544796,9.879948273136955,1.6779030799717451,0.2464470435939971,0.2523144668635348,0.8115222263276661,68.55178101344728,38.88975475540127,48.91356104938778,Orange
2513,12.787635167037484,5.027135481412087,4.183438348352055,5.843069390274249,5.745240028294188,3.3454496850355677,1.2881117291678976,1.523752814557941,8.405082432471032,5.566579161113631,12.659137179165803,6.505038045851386,7.062696960761805,13.020899106419224,7.0367344700856425,74.26417606455266,36.59009978992951,56.83893359012073,Orange
2514,5.922753406458662,4.284864546554591,8.381962807856514,4.627791158899204,6.941458647196373,5.278700062120318,6.238521633168383,9.757877717461168,4.881527168486413,2.714627556934619,6.729060790294307,11.061420124394251,8.17902642195745,3.6382968608464,11.362111097371342,69.82243906135895,50.913289858020406,45.65697876214519,Orange
2515,4.353710803856132,12.49078657009947,2.4389452432495444,12.69906725613982,0.964268896445012,9.060656676812712,9.406214055450643,8.632990221947386,9.878342661044629,5.993938929404557,0.687437570324033,4.544725895898946,8.159654678296173,8.209611904805874,2.4796486362250723,57.95138990515213,43.51356967357491,61.38024691759752,Orange
2516,3.407576817834683,6.555048080316017,9.813222275685698,11.485831016952805,1.164813039132686,12.466624749640795,12.495066613731744,0.1068548590206414,6.820529725728695,7.907897280269161,7.457637225432477,8.293462636111654,6.779339383248671,3.957110775991894,1.2889855209023642,63.81450651128239,42.853018561441246,61.566714619338086,Orange
