,Pigment_1 (%),Pigment_2 (%),Pigment_3 (%),Pigment_4 (%),Pigment_5 (%),Pigment_6 (%),Pigment_7 (%),Pigment_8 (%),Pigment_9 (%),Pigment_10 (%),Pigment_11 (%),Pigment_12 (%),Pigment_13 (%),Pigment_14 (%),Pigment_15 (%),L*,a*,b*,ColorFamily
1500,3.4754625891248807,9.834784162087317,7.028523687372945,6.154086833912942,9.117840925514088,7.555511411723573,4.667473018804627,8.59815240126128,10.296636378849902,0.410530742556406,7.164932024893181,0.8871472282353613,2.8668451807573905,8.620413581317536,13.321659833588576,52.96189395127863,-1.5767669245147662,-0.2289917089745836,Gray
1501,11.337775207126784,0.8982831473918115,5.382520036402745,7.4874874555399265,1.888802436180721,9.830360875931897,9.558130696594397,11.601508225683904,0.1089849099016688,2.782851659418244,10.623467022840613,8.61218505260225,11.486549472688043,0.7343519471706029,7.666741854526407,42.10766415721248,1.5726865879565386,0.0310009313216088,Gray
1502,7.624073736198395,0.4779650609079954,6.880157709899329,8.166339983692469,2.5629418218022257,3.662063859036794,8.57935993352587,6.274285994781327,11.495648476908045,4.587223515881134,3.572700351286696,13.195212625368043,12.20737739517653,0.3884441721283031,10.326205363406832,54.805049037053394,-0.7617866750274134,0.0728999981872142,Gray
1503,1.291303179334961,0.3216730160161023,3.20319585280501,3.1522898712185228,9.588898277740904,8.317295103980928,11.48826730172226,8.327192221067666,4.895054450826888,8.179900854589404,11.697170586651003,8.311146512926838,8.914338811948346,10.982156263913035,1.3301176952581226,62.61435362236799,-1.4208505942874918,1.5183349922514564,Gray
1504,9.327161081990113,11.25962126746498,12.630308337205786,2.7919812725508826,6.66902919464688,9.0065070236701,3.275003993579385,7.946696844648858,3.408814325173273,4.412991852023784,5.843087085442519,7.003336112752873,5.946937110208932,6.5269815186638285,3.95154297997782,56.81448271911023,3.209234236261791,0.193842895215953,Gray
1505,2.6549210935833534,0.7908053925840044,3.2730961940775174,9.71920570745211,13.129136916480167,2.826652097758492,1.813013799941907,12.514110696261902,5.096535774770743,15.891261834990022,11.930026899044575,5.457245363299321,4.835735501167046,8.74643519028979,1.3218175382990809,47.94414785425734,-1.6914546262736962,-2.503249255189326,Gray
1506,2.030760298711094,3.0348044445268307,13.369515125757347,8.867709459997702,0.1823583391413649,11.622970410746266,7.31168161288913,8.815851846308044,3.695034435144954,9.522184315017997,16.89738658074606,1.2674454680278324,4.899602906229132,4.193443986155115,4.289250770601127,35.22633580052676,-0.0675125227752007,-0.9294872513865736,Gray
1507,5.180138660572113,11.19052278865951,12.486546626583628,2.766001075427853,7.426746100597765,8.711828895091868,7.1378222733802525,5.937518254715394,2.6259388571596647,6.678113337432212,5.488020992262962,10.88212132884859,10.44496978532704,1.8329022872538976,1.2108087366872415,57.18747544305997,2.412534088131609,0.654809472006999,Gray
1508,10.327633378998849,6.08986433836161,9.755013077333397,0.6613013776644505,5.987597473208076,6.13442172332114,9.788004673594926,1.110032372109197,2.7343752100291607,4.623201486545367,9.84645102204716,10.677091407264651,11.28938105034547,10.9080610633716,0.0675703458049553,66.76032984978343,2.8349297652790195,3.61673474241781,Gray
1509,0.7425239625829975,2.297325728062368,5.429626320993236,12.916693521683964,13.893138918392822,2.9078567705571787,9.644340325185508,14.277655343191356,7.21743652464092,1.6115333504250116,7.125328511243646,5.848803615091337,8.990564148439356,6.82720410396853,0.2699688555417627,51.13984393936917,-1.182461764209858,-1.0502561012204144,Gray
1510,13.085072348090062,7.155210817611278,6.23491633176337,12.566665849403549,2.05175939292415,2.4911402079155165,10.63677621627959,3.43360295303342,10.521094924898607,3.574490312552824,0.4368848418440791,6.806026653453171,2.5891972727132515,9.976354309880811,8.440807567636325,65.01220484732502,2.588248115981548,-0.3924732264485984,Gray
